label,id,filepath,sentence
-1,piece73,phrases/Donkey_Kong_Country_2_BayouBoogie_4," t_120 v_96 d_half_1 n_45 v_96 d_16th_0 n_74 . v_96 d_eighth_1 n_76 , , , , , , , , , , , v_96 d_quarter_0 n_45 , , , , t_120 v_96 d_half_1 n_48 v_96 d_eighth_0 n_76 , , v_96 d_16th_0 n_81 , v_96 d_eighth_1 n_79 , , , v_96 d_16th_0 n_81 , v_96 d_half_0 n_76 , , , , , v_96 d_quarter_0 n_48 , , , , t_120 v_96 d_half_1 n_50 v_96 d_eighth_0 n_76 , , v_96 d_16th_0 n_81 , v_96 d_eighth_1 n_79 , , , v_96 d_16th_0 n_81 , v_96 d_eighth_1 n_84 , , , v_96 d_16th_0 n_83 , v_96 d_eighth_1 n_81 , v_96 d_quarter_0 n_50 , , v_96 d_16th_0 n_74 , v_96 d_16th_0 n_76 , t_120 v_96 d_half_1 n_50 v_96 d_eighth_0 n_77 , , v_96 d_16th_0 n_76 , v_96 d_eighth_1 n_74 , , , v_96 d_16th_0 n_72 , v_96 d_quarter_2 n_69 , , , , , v_96 d_quarter_0 n_50 , , v_96 d_16th_0 n_74 , v_96 d_16th_0 n_76 ,"
1,piece78,phrases/Super_Mario_64_SelectaFile_0,"t_160 v_100 d_breve_0 n_43 v_100 d_eighth_0 n_67 v_100 d_eighth_0 n_74 , , v_100 d_eighth_0 n_74 v_100 d_eighth_0 n_81 , , v_100 d_eighth_0 n_74 v_100 d_eighth_0 n_81 , , v_100 d_quarter_0 n_69 v_100 d_quarter_0 n_76 , , , , v_100 d_eighth_0 n_74 v_100 d_eighth_0 n_81 , , v_100 d_half_0 n_71 v_100 d_half_0 n_78 , , , , t_160 , , , , , , v_100 d_eighth_0 n_74 v_100 d_eighth_0 n_81 , , v_100 d_eighth_0 n_71 v_100 d_eighth_0 n_78 , , v_100 d_eighth_0 n_72 v_100 d_eighth_0 n_79 , , v_100 d_quarter_0 n_74 v_100 d_quarter_0 n_81 , , , , t_160 v_100 d_breve_0 n_48 v_100 d_eighth_0 n_67 v_100 d_eighth_0 n_74 , , v_100 d_eighth_0 n_74 v_100 d_eighth_0 n_81 , , v_100 d_eighth_0 n_74 v_100 d_eighth_0 n_81 , , v_100 d_quarter_0 n_69 v_100 d_quarter_0 n_76 , , , , v_100 d_eighth_0 n_74 v_100 d_eighth_0 n_81 , , v_100 d_whole_0 n_71 v_100 d_whole_0 n_78 , , , , t_160 , , , , , , , , , , , , , , , ,"
-1,piece61,phrases/Final_Fantasy_7_VincentsTheme_11," t_108 v_124 d_eighth_0 n_60 . , v_124 d_eighth_0 n_59 , , v_124 d_eighth_0 n_50 v_124 d_quarter_1 n_67 , , v_124 d_eighth_0 n_61 , , v_124 d_eighth_0 n_59 , , v_124 d_eighth_0 n_52 v_124 d_quarter_1 n_66 , , v_124 d_eighth_0 n_62 , , v_124 d_eighth_0 n_59 , , t_108 v_124 d_eighth_0 n_45 v_124 d_quarter_1 n_69 , , v_124 d_eighth_0 n_64 , , v_124 d_eighth_0 n_61 , , v_124 d_quarter_1 n_69 , , v_124 d_eighth_0 n_64 , , v_124 d_eighth_0 n_61 , , v_124 d_quarter_1 n_69 , , v_124 d_eighth_0 n_64 , , t_108 v_124 d_eighth_0 n_61 , , v_124 d_whole_0 n_69 , , , , , , , , , , , , , , t_108 , , , , , .
"
1,piece94,phrases/Final_Fantasy_7_RufussWelcomingCeremony_5," t_123 v_108 d_eighth_1 n_38 v_108 d_eighth_1 n_78 . , , , v_108 d_eighth_1 n_45 v_108 d_eighth_1 n_74 , , , v_108 d_16th_0 n_73 , v_108 d_eighth_1 n_40 v_108 d_eighth_1 n_71 , , , , v_108 d_eighth_1 n_47 v_108 d_eighth_1 n_80 , , , , t_123 v_108 d_eighth_1 n_45 v_108 d_quarter_2 n_76 , , , , v_108 d_eighth_1 n_40 , , , , v_108 d_eighth_1 n_42 v_108 d_eighth_0 n_73 , , v_108 d_eighth_0 n_69 , , v_108 d_eighth_1 n_37 v_108 d_eighth_0 n_71 , , v_108 d_eighth_0 n_73 , , t_123 v_108 d_eighth_1 n_35 v_108 d_eighth_0 n_74 , , v_108 d_eighth_1 n_71 , , v_108 d_eighth_1 n_42 , , v_108 d_eighth_0 n_74 , , v_108 d_eighth_1 n_45 v_108 d_eighth_0 n_73 , , v_108 d_eighth_1 n_69 , , v_108 d_eighth_1 n_40 , , v_108 d_eighth_0 n_73 , , t_123 v_108 d_quarter_2 n_40 v_108 d_quarter_2 n_71 , , , , , , , , v_108 d_eighth_1 n_45 v_108 d_eighth_1 n_69 , , , , , , , ,"
1,piece37,phrases/BanjoKazooie_BubblegloopSwamp_7," t_129 v_96 d_eighth_1 n_39 . , v_96 d_eighth_0 n_58 v_96 d_eighth_0 n_67 v_96 d_eighth_0 n_70 , v_96 d_16th_0 n_41 , v_96 d_eighth_0 n_43 , , v_96 d_eighth_0 n_46 v_96 d_eighth_0 n_58 v_96 d_eighth_0 n_67 v_96 d_eighth_0 n_70 , , v_96 d_eighth_0 n_51 , , v_96 d_eighth_0 n_51 v_96 d_eighth_0 n_58 v_96 d_eighth_0 n_67 v_96 d_eighth_0 n_70 , , v_96 d_eighth_0 n_50 , , v_96 d_eighth_0 n_49 v_96 d_eighth_0 n_58 v_96 d_eighth_0 n_67 v_96 d_eighth_0 n_70 , , t_129 v_96 d_eighth_1 n_48 , , v_96 d_eighth_0 n_63 v_96 d_eighth_0 n_68 v_96 d_eighth_0 n_72 , v_96 d_16th_0 n_44 , v_96 d_eighth_0 n_39 , , v_96 d_eighth_0 n_44 v_96 d_eighth_0 n_63 v_96 d_eighth_0 n_68 v_96 d_eighth_0 n_72 , , v_96 d_eighth_0 n_48 , , v_96 d_eighth_0 n_48 v_96 d_eighth_0 n_63 v_96 d_eighth_0 n_68 v_96 d_eighth_0 n_72 , , v_96 d_eighth_0 n_50 , , v_96 d_eighth_0 n_48 v_96 d_eighth_0 n_63 v_96 d_eighth_0 n_68 v_96 d_eighth_0 n_72 , , t_129 v_96 d_eighth_1 n_46 , , v_96 d_eighth_0 n_58 v_96 d_eighth_0 n_67 v_96 d_eighth_0 n_70 , v_96 d_16th_0 n_44 , v_96 d_eighth_0 n_43 , , v_96 d_eighth_0 n_44 v_96 d_eighth_0 n_58 v_96 d_eighth_0 n_67 v_96 d_eighth_0 n_70 , , v_96 d_quarter_0 n_46 , , v_96 d_eighth_0 n_58 v_96 d_eighth_0 n_67 v_96 d_eighth_0 n_70 , , , , v_96 d_eighth_0 n_58 v_96 d_eighth_0 n_67 v_96 d_eighth_0 n_70 , , t_129 v_96 d_eighth_1 n_47 , , v_96 d_eighth_0 n_62 v_96 d_eighth_0 n_67 , v_96 d_16th_0 n_48 , v_96 d_eighth_0 n_50 , , v_96 d_eighth_0 n_48 v_96 d_eighth_0 n_62 v_96 d_eighth_0 n_67 , , v_96 d_eighth_0 n_47 , , v_96 d_eighth_0 n_43 v_96 d_eighth_0 n_62 v_96 d_eighth_0 n_67 , , v_96 d_eighth_0 n_47 , , v_96 d_eighth_0 n_43 v_96 d_eighth_0 n_62 v_96 d_eighth_0 n_67 , ,"
-1,piece17,phrases/Final_Fantasy_7_BattleTheme_1," t_89 v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_60 . , , v_64 d_eighth_1 n_55 v_64 d_16th_0 n_60 , , , v_64 d_eighth_1 n_56 v_64 d_eighth_0 n_60 v_64 d_eighth_0 n_65 , , , v_64 d_eighth_1 n_58 v_64 d_eighth_1 n_60 v_64 d_eighth_1 n_65 , , , v_64 d_eighth_0 n_60 , , v_64 d_eighth_0 n_58 v_64 d_eighth_0 n_63 , , t_89 v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_56 v_64 d_eighth_1 n_61 v_64 d_eighth_1 n_65 , , , v_64 d_16th_0 n_56 v_64 d_eighth_1 n_58 v_64 d_16th_0 n_60 v_64 d_eighth_1 n_67 , , , v_64 d_eighth_0 n_56 v_64 d_eighth_1 n_60 v_64 d_eighth_1 n_68 , , , v_64 d_eighth_1 n_56 v_64 d_eighth_1 n_60 v_64 d_eighth_1 n_63 v_64 d_eighth_1 n_70 , , , v_64 d_eighth_0 n_56 v_64 d_eighth_0 n_60 v_64 d_eighth_0 n_65 v_64 d_eighth_0 n_72 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_60 v_64 d_eighth_0 n_68 v_64 d_eighth_0 n_75 , , t_89 v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_58 v_64 d_eighth_1 n_73 v_64 d_eighth_1 n_77 , , , v_64 d_16th_0 n_53 v_64 d_16th_0 n_58 v_64 d_eighth_1 n_70 v_64 d_eighth_1 n_79 , , , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_58 v_64 d_eighth_1 n_73 v_64 d_eighth_1 n_80 , , , v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_58 v_64 d_eighth_1 n_75 v_64 d_eighth_1 n_82 , , , v_64 d_quarter_0 n_53 v_64 d_quarter_0 n_58 v_64 d_quarter_0 n_77 v_64 d_quarter_0 n_84 , , , , t_89 v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_60 v_64 d_16th_0 n_65 , v_64 d_16th_0 n_72 v_64 d_16th_0 n_77 , v_64 d_16th_0 n_72 v_64 d_16th_0 n_77 , v_64 d_16th_0 n_53 v_64 d_16th_0 n_60 v_64 d_16th_0 n_65 , v_64 d_16th_0 n_72 v_64 d_16th_0 n_77 , v_64 d_16th_0 n_72 v_64 d_16th_0 n_77 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_60 v_64 d_16th_0 n_65 , v_64 d_16th_0 n_72 v_64 d_16th_0 n_77 , v_64 d_16th_0 n_72 v_64 d_16th_0 n_77 , v_64 d_eighth_1 n_53 v_64 d_eighth_1 n_60 v_64 d_16th_0 n_65 , v_64 d_16th_0 n_67 , v_64 d_16th_0 n_68 , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_60 v_64 d_16th_0 n_70 , v_64 d_16th_0 n_68 , v_64 d_eighth_0 n_54 v_64 d_eighth_0 n_61 v_64 d_16th_0 n_67 , v_64 d_16th_0 n_70 ,"
1,piece2,phrases/BanjoKazooie_ClickClockWood_4," t_160 v_124 d_eighth_0 n_57 v_124 d_eighth_0 n_60 v_124 d_eighth_0 n_64 . , v_124 d_quarter_0 n_55 v_124 d_quarter_0 n_59 v_124 d_quarter_0 n_64 , , , , v_124 d_half_1 n_59 v_124 d_half_1 n_62 , , , , , , , , , , t_160 , , v_124 d_quarter_1 n_62 v_124 d_quarter_1 n_65 , , , , , , v_124 d_quarter_1 n_59 v_124 d_quarter_1 n_62 , , , , , , v_124 d_quarter_0 n_59 v_124 d_quarter_0 n_62 , , t_160 , , v_124 d_eighth_0 n_55 v_124 d_eighth_0 n_59 , , v_124 d_quarter_0 n_57 v_124 d_quarter_0 n_60 , , , , v_124 d_eighth_0 n_55 v_124 d_eighth_0 n_59 , , v_124 d_quarter_0 n_59 v_124 d_quarter_0 n_62 , , , , v_124 d_eighth_0 n_55 v_124 d_eighth_0 n_59 , , t_160 v_124 d_quarter_0 n_57 v_124 d_quarter_0 n_60 , , , , v_124 d_eighth_0 n_55 v_124 d_eighth_0 n_59 , , v_124 d_quarter_0 n_59 v_124 d_quarter_0 n_62 , , , , v_124 d_eighth_0 n_59 n_60 v_124 d_eighth_0 n_63 , , v_124 d_quarter_0 n_61 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_67 , , , ,"
-1,piece23,phrases/Super_Mario_World_Castle_9," t_120 v_108 d_eighth_0 n_36 v_108 d_eighth_0 n_48 v_108 d_eighth_0 n_67 , , v_108 d_eighth_0 n_36 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_36 v_108 d_eighth_0 n_75 , , v_108 d_eighth_0 n_36 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_36 v_108 d_eighth_0 n_67 , , v_108 d_eighth_0 n_36 v_108 d_eighth_0 n_63 , , v_108 d_eighth_0 n_42 v_108 d_eighth_0 n_60 , , v_108 d_eighth_0 n_42 v_108 d_eighth_0 n_66 , , t_120 v_108 d_eighth_0 n_42 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_69 . , v_108 d_eighth_0 n_42 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_42 v_108 d_eighth_0 n_75 , , v_108 d_eighth_0 n_42 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_42 v_108 d_eighth_0 n_69 , , v_108 d_eighth_0 n_42 v_108 d_eighth_0 n_66 , , v_108 d_eighth_0 n_41 v_108 d_eighth_0 n_60 , , v_108 d_eighth_0 n_41 v_108 d_eighth_0 n_65 , , t_120 v_108 d_eighth_0 n_41 v_108 d_eighth_0 n_53 v_108 d_eighth_0 n_68 , , v_108 d_eighth_0 n_41 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_41 v_108 d_eighth_0 n_77 , , v_108 d_eighth_0 n_41 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_41 v_108 d_eighth_0 n_68 , , v_108 d_eighth_0 n_41 v_108 d_eighth_0 n_65 , , v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_62 , , v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_65 , , t_120 v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_71 , , v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_74 , , v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_77 , , v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_74 , , v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_71 , , v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_65 , , v_108 d_eighth_0 n_36 v_108 d_quarter_2 n_67 v_108 d_quarter_2 n_75 , , v_108 d_eighth_0 n_36 , ,"
1,piece66,phrases/Tetris_MusicA_2," t_144 v_108 d_eighth_0 n_40 v_108 d_eighth_1 n_76 . , v_108 d_eighth_0 n_52 , , v_108 d_eighth_0 n_40 v_108 d_eighth_0 n_71 , , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_40 v_108 d_eighth_0 n_74 , , v_108 d_eighth_0 n_52 v_108 d_16th_0 n_76 , v_108 d_16th_0 n_74 , v_108 d_eighth_0 n_40 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_71 , , t_144 v_108 d_eighth_0 n_45 v_108 d_eighth_1 n_69 , , v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_69 , , v_108 d_eighth_0 n_57 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_45 v_108 d_eighth_1 n_76 , , v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_74 , , v_108 d_eighth_0 n_57 v_108 d_eighth_0 n_72 , , t_144 v_108 d_eighth_0 n_44 v_108 d_eighth_1 n_71 , , v_108 d_eighth_0 n_56 , , v_108 d_eighth_0 n_44 v_108 d_eighth_0 n_71 , , v_108 d_eighth_0 n_56 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_40 v_108 d_eighth_1 n_74 , , v_108 d_eighth_0 n_52 , , v_108 d_eighth_0 n_40 v_108 d_eighth_1 n_76 , , v_108 d_eighth_0 n_52 , , t_144 v_108 d_eighth_0 n_45 v_108 d_eighth_1 n_72 , , v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_45 v_108 d_eighth_1 n_69 , , v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_45 v_108 d_eighth_1 n_69 , , v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_47 v_108 d_16th_0 n_69 , v_108 d_16th_0 n_71 , v_108 d_eighth_0 n_48 v_108 d_16th_0 n_72 , v_108 d_16th_0 n_74 ,"
1,piece37,phrases/BanjoKazooie_BubblegloopSwamp_3," t_129 v_96 d_eighth_0 n_48 v_96 d_eighth_1 n_60 . , v_96 d_eighth_0 n_52 v_96 d_eighth_0 n_55 , v_96 d_16th_0 n_62 , v_96 d_eighth_0 n_64 , , v_96 d_eighth_0 n_52 v_96 d_eighth_0 n_55 v_96 d_eighth_0 n_67 , , v_96 d_quarter_0 n_72 , , v_96 d_eighth_0 n_52 v_96 d_eighth_0 n_55 , , v_96 d_eighth_0 n_43 , , v_96 d_eighth_0 n_52 v_96 d_eighth_0 n_55 , , t_129 v_96 d_eighth_0 n_48 v_96 d_16th_0 n_72 , v_96 d_16th_0 n_72 , v_96 d_eighth_0 n_52 v_96 d_eighth_0 n_55 v_96 d_16th_0 n_72 , v_96 d_16th_0 n_72 , v_96 d_eighth_0 n_72 , , v_96 d_eighth_0 n_52 v_96 d_eighth_0 n_55 v_96 d_eighth_0 n_67 , , v_96 d_eighth_0 n_46 v_96 d_eighth_0 n_70 , , v_96 d_eighth_0 n_50 v_96 d_eighth_0 n_53 v_96 d_eighth_0 n_67 , , v_96 d_eighth_0 n_43 v_96 d_eighth_0 n_71 , , v_96 d_eighth_0 n_52 v_96 d_eighth_0 n_55 v_96 d_eighth_0 n_74 , , t_129 v_96 d_eighth_0 n_44 v_96 d_eighth_1 n_72 , , v_96 d_eighth_0 n_56 v_96 d_eighth_0 n_60 , v_96 d_16th_0 n_74 , v_96 d_eighth_0 n_75 , , v_96 d_eighth_0 n_56 v_96 d_eighth_0 n_60 v_96 d_eighth_0 n_72 , , v_96 d_eighth_0 n_51 v_96 d_eighth_0 n_80 , , v_96 d_eighth_0 n_56 v_96 d_eighth_0 n_60 v_96 d_16th_0 n_68 , v_96 d_16th_0 n_67 , v_96 d_16th_0 n_68 , v_96 d_16th_0 n_67 , v_96 d_eighth_0 n_56 v_96 d_eighth_0 n_60 v_96 d_eighth_0 n_68 , , t_129 v_96 d_eighth_0 n_51 v_96 d_eighth_1 n_67 , , v_96 d_eighth_0 n_55 v_96 d_eighth_0 n_58 , v_96 d_16th_0 n_68 , v_96 d_eighth_0 n_70 , , v_96 d_eighth_0 n_55 v_96 d_eighth_0 n_58 v_96 d_eighth_0 n_67 , , v_96 d_eighth_0 n_46 v_96 d_eighth_0 n_75 , , v_96 d_eighth_0 n_55 v_96 d_eighth_0 n_58 v_96 d_16th_0 n_63 , v_96 d_16th_0 n_62 , v_96 d_16th_0 n_63 , v_96 d_16th_0 n_62 , v_96 d_eighth_0 n_55 v_96 d_eighth_0 n_58 v_96 d_eighth_0 n_63 , ,"
1,piece35,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_GerudoValley_18," t_120 v_92 d_16th_0 n_40 v_108 d_16th_0 n_68 v_108 d_16th_0 n_71 . v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 v_108 d_16th_0 n_66 v_108 d_16th_0 n_69 , v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 v_108 d_quarter_2 n_68 v_108 d_quarter_2 n_71 , v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 , v_72 d_16th_0 n_40 , v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 , v_72 d_16th_0 n_64 , v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 , v_92 d_16th_0 n_40 , v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 , v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 v_108 d_16th_0 n_68 , v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 v_108 d_16th_0 n_66 v_108 d_16th_0 n_69 , v_72 d_16th_0 n_40 v_108 d_16th_0 n_68 v_108 d_16th_0 n_71 , v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 v_108 d_16th_0 n_69 v_108 d_16th_0 n_74 , v_72 d_16th_0 n_64 v_108 d_16th_0 n_68 v_108 d_16th_0 n_73 , v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 v_108 d_16th_0 n_66 v_108 d_16th_0 n_71 , t_120 v_92 d_16th_0 n_37 v_108 d_16th_0 n_68 v_108 d_16th_0 n_73 , v_72 d_16th_0 n_59 v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 v_108 n_66 v_108 d_16th_0 n_74 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 v_108 d_half_0 n_73 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 , v_72 d_16th_0 n_49 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 , v_72 d_16th_0 n_65 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 , v_92 d_16th_0 n_37 , v_72 d_16th_0 n_59 v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 , v_72 d_16th_0 n_49 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 , v_72 d_16th_0 n_65 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 , t_120 v_92 d_16th_0 n_42 v_108 d_eighth_0 n_66 , v_72 d_16th_0 n_57 v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 , v_72 d_16th_0 n_54 v_72 d_16th_0 n_61 v_108 d_16th_0 n_69 , v_72 d_16th_0 n_61 v_108 d_eighth_1 n_68 , v_72 d_16th_0 n_42 , v_72 d_16th_0 n_57 v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 , v_72 d_16th_0 n_66 v_108 d_eighth_0 n_69 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 , v_92 d_16th_0 n_42 v_108 d_eighth_0 n_66 , v_72 d_16th_0 n_57 v_72 d_16th_0 n_61 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 v_108 d_16th_0 n_69 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 v_108 d_eighth_1 n_68 , v_72 d_16th_0 n_42 , v_72 d_16th_0 n_57 v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 , v_72 d_16th_0 n_66 v_108 d_eighth_0 n_69 , v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 ,"
-1,piece56,phrases/Goldeneye_Statue_6," t_120 v_96 d_whole_0 n_52 v_96 d_whole_0 n_55 v_96 d_whole_0 n_59 v_96 d_whole_0 n_63 v_96 d_half_0 n_76 . , , , , , , , , , , , , , , v_96 d_16th_0 n_64 , t_120 v_96 d_whole_0 n_52 v_96 d_whole_0 n_56 v_96 d_whole_0 n_60 v_96 d_whole_0 n_64 v_96 d_half_0 n_76 , , , , , , , , , , , , , , , v_96 d_16th_0 n_63 , t_120 v_96 d_whole_0 n_51 v_96 d_whole_0 n_54 v_96 d_whole_0 n_59 v_96 d_whole_0 n_63 v_96 d_half_0 n_75 , , , , , , , , , , , , , , , v_96 d_16th_0 n_65 , t_120 v_96 d_whole_0 n_53 v_96 d_whole_0 n_58 v_96 d_whole_0 n_62 v_96 d_whole_0 n_65 v_96 d_half_0 n_77 , , , , , , , , , , , , , , , ,"
-1,piece99,phrases/BanjoKazooie_MadMonsterMansion_3," t_120 v_124 d_quarter_0 n_40 v_124 d_quarter_0 n_52 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 . , , , v_124 d_quarter_0 n_40 v_124 d_quarter_0 n_47 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 , , , , v_124 d_quarter_0 n_40 v_124 d_quarter_1 n_52 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 , , , , v_124 d_quarter_0 n_40 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 , , v_124 d_eighth_0 n_47 , , t_120 v_124 d_quarter_0 n_38 v_124 d_eighth_0 n_46 v_124 d_quarter_0 n_62 v_124 d_quarter_0 n_70 v_124 d_quarter_0 n_77 , , v_124 d_eighth_0 n_48 , , v_124 d_quarter_0 n_38 v_124 d_eighth_0 n_50 v_124 d_quarter_0 n_62 v_124 d_quarter_0 n_70 v_124 d_quarter_0 n_77 , , v_124 d_eighth_0 n_51 , , v_124 d_quarter_0 n_38 v_124 d_eighth_0 n_53 v_124 d_quarter_0 n_62 v_124 d_quarter_0 n_70 v_124 d_quarter_0 n_77 , , v_124 d_eighth_0 n_55 , , v_124 d_quarter_0 n_38 v_124 d_eighth_0 n_56 v_124 d_quarter_0 n_62 v_124 d_quarter_0 n_70 v_124 d_quarter_0 n_77 , , v_124 d_eighth_0 n_58 , , t_120 v_124 d_quarter_0 n_40 v_124 d_quarter_0 n_52 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 , , , , v_124 d_quarter_0 n_40 v_124 d_quarter_0 n_47 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 , , , , v_124 d_quarter_0 n_40 v_124 d_quarter_1 n_52 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 , , , , v_124 d_quarter_0 n_40 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 , , v_124 d_eighth_0 n_47 , ,"
1,piece6,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_0,"t_120 v_108 d_eighth_0 n_64 , , v_108 d_eighth_0 n_60 , , , , v_108 d_eighth_0 n_55 , , v_108 d_eighth_0 n_58 , , v_108 d_eighth_0 n_60 , , , , , , t_120 v_108 d_eighth_0 n_64 , , v_108 d_eighth_0 n_60 , , v_108 d_eighth_0 n_60 , , v_108 d_eighth_0 n_55 , , v_108 d_eighth_0 n_58 , , v_108 d_eighth_0 n_60 , , , , , , t_120 v_108 d_eighth_0 n_64 , , v_108 d_eighth_0 n_60 , , , , v_108 d_eighth_0 n_55 , , v_108 d_eighth_0 n_58 , , v_108 d_eighth_0 n_60 , , , , , , t_120 v_108 d_eighth_0 n_64 , , v_108 d_eighth_0 n_60 , , v_108 d_eighth_0 n_60 , , v_108 d_eighth_0 n_55 , , v_108 d_eighth_0 n_58 , , v_108 d_eighth_0 n_60 , , , , , ,"
1,piece40,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_PreludeofLight_1," t_120 v_92 d_whole_0 n_50 v_92 d_whole_0 n_55 v_92 d_whole_0 n_59 , , , , , , , , , , , , , , , , t_120 v_100 d_whole_0 n_52 v_100 d_whole_0 n_55 v_100 d_whole_0 n_62 . , , , , , , , , , , , , , , , t_120 v_100 d_whole_0 n_51 v_100 d_whole_0 n_55 v_100 d_whole_0 n_62 , , , , , , , , , , , , , , , ,"
