valence,arousal,id,part,repeat,filepath
1,1,piece_148,16,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_16.mid
1,1,piece_148,20,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_20.mid
1,1,piece_148,24,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_24.mid
1,1,piece_148,28,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_28.mid
1,1,piece_148,32,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_32.mid
1,1,piece_148,36,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_36.mid
1,1,piece_148,40,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_40.mid
1,1,piece_148,44,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_44.mid
1,1,piece_148,48,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_48.mid
1,1,piece_148,60,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_60.mid
1,1,piece_148,64,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_64.mid
1,1,piece_148,68,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_68.mid
1,1,piece_148,72,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_72.mid
1,1,piece_148,76,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_76.mid
1,1,piece_148,80,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_80.mid
1,1,piece_148,84,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_84.mid
1,1,piece_148,88,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_88.mid
1,1,piece_148,92,-1,../phrases/Chrono_SNES_Chrono Trigger_Wings That Cross Time_92.mid
1,0,piece_149,0,-1,../phrases/Xeno_PS1_Xenogears_Valley Where the Wind Is Born_0.mid
1,0,piece_149,4,-1,../phrases/Xeno_PS1_Xenogears_Valley Where the Wind Is Born_4.mid
1,0,piece_149,8,-1,../phrases/Xeno_PS1_Xenogears_Valley Where the Wind Is Born_8.mid
1,0,piece_149,12,-1,../phrases/Xeno_PS1_Xenogears_Valley Where the Wind Is Born_12.mid
1,0,piece_149,16,-1,../phrases/Xeno_PS1_Xenogears_Valley Where the Wind Is Born_16.mid
1,0,piece_149,20,-1,../phrases/Xeno_PS1_Xenogears_Valley Where the Wind Is Born_20.mid
1,0,piece_149,24,-1,../phrases/Xeno_PS1_Xenogears_Valley Where the Wind Is Born_24.mid
1,0,piece_149,28,-1,../phrases/Xeno_PS1_Xenogears_Valley Where the Wind Is Born_28.mid
1,1,piece_151,0,-1,../phrases/Dragon Quest_NES_Dragon Quest_Town Theme_0.mid
1,0,piece_151,0,-1,../phrases/Dragon Quest_NES_Dragon Quest_Town Theme_0.mid
1,1,piece_151,0,-1,../phrases/Dragon Quest_NES_Dragon Quest_Town Theme_0.mid
1,1,piece_151,4,-1,../phrases/Dragon Quest_NES_Dragon Quest_Town Theme_4.mid
1,0,piece_152,0,-1,../phrases/Xeno_PS1_Xenogears_Ship of Regret and Sleep_0.mid
1,0,piece_152,4,-1,../phrases/Xeno_PS1_Xenogears_Ship of Regret and Sleep_4.mid
1,0,piece_152,8,-1,../phrases/Xeno_PS1_Xenogears_Ship of Regret and Sleep_8.mid
1,0,piece_152,12,-1,../phrases/Xeno_PS1_Xenogears_Ship of Regret and Sleep_12.mid
1,0,piece_152,16,-1,../phrases/Xeno_PS1_Xenogears_Ship of Regret and Sleep_16.mid
1,0,piece_152,20,-1,../phrases/Xeno_PS1_Xenogears_Ship of Regret and Sleep_20.mid
1,0,piece_152,24,-1,../phrases/Xeno_PS1_Xenogears_Ship of Regret and Sleep_24.mid
1,0,piece_152,28,-1,../phrases/Xeno_PS1_Xenogears_Ship of Regret and Sleep_28.mid
1,0,piece_152,32,-1,../phrases/Xeno_PS1_Xenogears_Ship of Regret and Sleep_32.mid
1,1,piece_153,0,-1,../phrases/Other_NES_Ghosts 'n Goblins_Main Theme_0.mid
1,1,piece_153,4,-1,../phrases/Other_NES_Ghosts 'n Goblins_Main Theme_4.mid
1,1,piece_153,8,-1,../phrases/Other_NES_Ghosts 'n Goblins_Main Theme_8.mid
1,1,piece_153,12,-1,../phrases/Other_NES_Ghosts 'n Goblins_Main Theme_12.mid
1,1,piece_153,16,-1,../phrases/Other_NES_Ghosts 'n Goblins_Main Theme_16.mid
1,1,piece_153,20,-1,../phrases/Other_NES_Ghosts 'n Goblins_Main Theme_20.mid
1,0,piece_155,0,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_0.mid
1,0,piece_155,4,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_4.mid
1,0,piece_155,8,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_8.mid
1,0,piece_155,12,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_12.mid
1,0,piece_155,16,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_16.mid
1,0,piece_155,20,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_20.mid
1,0,piece_155,24,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_24.mid
1,0,piece_155,28,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_28.mid
1,0,piece_155,32,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_32.mid
1,0,piece_155,36,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_36.mid
1,0,piece_155,40,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_40.mid
1,0,piece_155,44,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_44.mid
1,0,piece_155,48,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_48.mid
1,0,piece_155,52,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_52.mid
1,0,piece_155,56,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_56.mid
1,0,piece_155,60,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_60.mid
1,0,piece_155,64,-1,../phrases/Chrono_SNES_Chrono Trigger_600 AD_64.mid
1,0,piece_157,0,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village_0.mid
1,0,piece_157,4,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village_4.mid
1,0,piece_157,8,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village_8.mid
1,0,piece_157,12,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village_12.mid
1,0,piece_157,16,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village_16.mid
1,0,piece_157,20,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village_20.mid
1,0,piece_157,24,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village_24.mid
1,0,piece_157,28,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village_28.mid
1,0,piece_157,32,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village_32.mid
1,0,piece_157,36,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village_36.mid
0,0,piece_159,0,-1,../phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_0.mid
0,1,piece_159,0,-1,../phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_0.mid
0,0,piece_159,0,-1,../phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_0.mid
0,0,piece_159,4,-1,../phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_4.mid
0,0,piece_159,8,-1,../phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_8.mid
0,0,piece_159,12,-1,../phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_12.mid
1,0,piece_159,0,-1,../phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_0.mid
0,0,piece_159,0,-1,../phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_0.mid
0,0,piece_159,4,-1,../phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_4.mid
0,0,piece_159,8,-1,../phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_8.mid
0,0,piece_159,12,-1,../phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_12.mid
1,0,piece_160,0,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_0.mid
1,0,piece_160,4,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_4.mid
0,0,piece_160,0,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_0.mid
1,0,piece_160,0,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_0.mid
1,0,piece_160,4,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_4.mid
1,0,piece_160,8,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_8.mid
1,0,piece_160,12,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_12.mid
1,0,piece_160,16,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_16.mid
1,0,piece_160,20,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_20.mid
1,0,piece_160,24,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_24.mid
1,0,piece_160,28,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_28.mid
1,0,piece_160,32,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_32.mid
1,0,piece_160,36,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_36.mid
1,0,piece_160,40,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_40.mid
1,0,piece_160,44,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_44.mid
1,0,piece_160,48,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_48.mid
1,0,piece_160,52,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_52.mid
1,0,piece_160,56,-1,../phrases/Chrono_SNES_Chrono Trigger_Silent Light_56.mid
1,0,piece_162,0,-1,../phrases/Mana_SNES_Secret of Mana_Kind Memories_0.mid
1,0,piece_162,4,-1,../phrases/Mana_SNES_Secret of Mana_Kind Memories_4.mid
1,0,piece_162,8,-1,../phrases/Mana_SNES_Secret of Mana_Kind Memories_8.mid
1,0,piece_162,12,-1,../phrases/Mana_SNES_Secret of Mana_Kind Memories_12.mid
1,0,piece_162,16,-1,../phrases/Mana_SNES_Secret of Mana_Kind Memories_16.mid
1,0,piece_162,20,-1,../phrases/Mana_SNES_Secret of Mana_Kind Memories_20.mid
1,0,piece_162,24,-1,../phrases/Mana_SNES_Secret of Mana_Kind Memories_24.mid
1,0,piece_162,28,-1,../phrases/Mana_SNES_Secret of Mana_Kind Memories_28.mid
1,1,piece_163,0,-1,../phrases/Star Fox_SNES_Star Fox_Stage_Clear_0.mid
1,1,piece_163,4,-1,../phrases/Star Fox_SNES_Star Fox_Stage_Clear_4.mid
1,1,piece_163,8,-1,../phrases/Star Fox_SNES_Star Fox_Stage_Clear_8.mid
1,1,piece_163,12,-1,../phrases/Star Fox_SNES_Star Fox_Stage_Clear_12.mid
1,1,piece_164,0,-1,../phrases/Super Mario_N64_Super Mario 64_Princess Secret Slide_0.mid
1,1,piece_164,4,-1,../phrases/Super Mario_N64_Super Mario 64_Princess Secret Slide_4.mid
1,1,piece_164,8,-1,../phrases/Super Mario_N64_Super Mario 64_Princess Secret Slide_8.mid
1,1,piece_164,12,-1,../phrases/Super Mario_N64_Super Mario 64_Princess Secret Slide_12.mid
1,1,piece_164,16,-1,../phrases/Super Mario_N64_Super Mario 64_Princess Secret Slide_16.mid
1,1,piece_164,20,-1,../phrases/Super Mario_N64_Super Mario 64_Princess Secret Slide_20.mid
1,1,piece_164,24,-1,../phrases/Super Mario_N64_Super Mario 64_Princess Secret Slide_24.mid
1,1,piece_164,28,-1,../phrases/Super Mario_N64_Super Mario 64_Princess Secret Slide_28.mid
1,1,piece_164,32,-1,../phrases/Super Mario_N64_Super Mario 64_Princess Secret Slide_32.mid
1,1,piece_164,36,-1,../phrases/Super Mario_N64_Super Mario 64_Princess Secret Slide_36.mid
0,0,piece_165,0,-1,../phrases/Other_PC_The Sims_Theme 5_0.mid
0,0,piece_165,4,-1,../phrases/Other_PC_The Sims_Theme 5_4.mid
1,0,piece_165,0,-1,../phrases/Other_PC_The Sims_Theme 5_0.mid
0,0,piece_165,0,-1,../phrases/Other_PC_The Sims_Theme 5_0.mid
0,0,piece_165,4,-1,../phrases/Other_PC_The Sims_Theme 5_4.mid
1,0,piece_165,0,-1,../phrases/Other_PC_The Sims_Theme 5_0.mid
1,0,piece_165,4,-1,../phrases/Other_PC_The Sims_Theme 5_4.mid
1,0,piece_165,8,-1,../phrases/Other_PC_The Sims_Theme 5_8.mid
1,0,piece_165,12,-1,../phrases/Other_PC_The Sims_Theme 5_12.mid
1,0,piece_165,16,-1,../phrases/Other_PC_The Sims_Theme 5_16.mid
1,0,piece_165,20,-1,../phrases/Other_PC_The Sims_Theme 5_20.mid
1,0,piece_165,24,-1,../phrases/Other_PC_The Sims_Theme 5_24.mid
1,0,piece_165,28,-1,../phrases/Other_PC_The Sims_Theme 5_28.mid
1,0,piece_165,32,-1,../phrases/Other_PC_The Sims_Theme 5_32.mid
1,0,piece_165,36,-1,../phrases/Other_PC_The Sims_Theme 5_36.mid
1,0,piece_165,40,-1,../phrases/Other_PC_The Sims_Theme 5_40.mid
1,0,piece_165,44,-1,../phrases/Other_PC_The Sims_Theme 5_44.mid
1,0,piece_165,48,-1,../phrases/Other_PC_The Sims_Theme 5_48.mid
1,0,piece_165,52,-1,../phrases/Other_PC_The Sims_Theme 5_52.mid
1,0,piece_165,56,-1,../phrases/Other_PC_The Sims_Theme 5_56.mid
1,0,piece_165,60,-1,../phrases/Other_PC_The Sims_Theme 5_60.mid
1,0,piece_165,64,-1,../phrases/Other_PC_The Sims_Theme 5_64.mid
1,0,piece_165,68,-1,../phrases/Other_PC_The Sims_Theme 5_68.mid
1,0,piece_165,72,-1,../phrases/Other_PC_The Sims_Theme 5_72.mid
1,0,piece_165,76,-1,../phrases/Other_PC_The Sims_Theme 5_76.mid
1,0,piece_165,80,-1,../phrases/Other_PC_The Sims_Theme 5_80.mid
1,0,piece_165,84,-1,../phrases/Other_PC_The Sims_Theme 5_84.mid
1,0,piece_165,88,-1,../phrases/Other_PC_The Sims_Theme 5_88.mid
1,0,piece_165,92,-1,../phrases/Other_PC_The Sims_Theme 5_92.mid
1,0,piece_165,96,-1,../phrases/Other_PC_The Sims_Theme 5_96.mid
1,0,piece_165,100,-1,../phrases/Other_PC_The Sims_Theme 5_100.mid
1,0,piece_165,104,-1,../phrases/Other_PC_The Sims_Theme 5_104.mid
1,0,piece_165,108,-1,../phrases/Other_PC_The Sims_Theme 5_108.mid
1,0,piece_165,112,-1,../phrases/Other_PC_The Sims_Theme 5_112.mid
1,0,piece_165,116,-1,../phrases/Other_PC_The Sims_Theme 5_116.mid
1,0,piece_165,120,-1,../phrases/Other_PC_The Sims_Theme 5_120.mid
1,0,piece_165,124,-1,../phrases/Other_PC_The Sims_Theme 5_124.mid
1,0,piece_165,128,-1,../phrases/Other_PC_The Sims_Theme 5_128.mid
1,0,piece_165,132,-1,../phrases/Other_PC_The Sims_Theme 5_132.mid
1,0,piece_165,136,-1,../phrases/Other_PC_The Sims_Theme 5_136.mid
1,0,piece_165,140,-1,../phrases/Other_PC_The Sims_Theme 5_140.mid
1,0,piece_165,144,-1,../phrases/Other_PC_The Sims_Theme 5_144.mid
1,0,piece_165,148,-1,../phrases/Other_PC_The Sims_Theme 5_148.mid
1,0,piece_165,152,-1,../phrases/Other_PC_The Sims_Theme 5_152.mid
1,0,piece_165,156,-1,../phrases/Other_PC_The Sims_Theme 5_156.mid
1,0,piece_165,160,-1,../phrases/Other_PC_The Sims_Theme 5_160.mid
1,0,piece_165,164,-1,../phrases/Other_PC_The Sims_Theme 5_164.mid
1,0,piece_165,168,-1,../phrases/Other_PC_The Sims_Theme 5_168.mid
1,0,piece_165,172,-1,../phrases/Other_PC_The Sims_Theme 5_172.mid
1,0,piece_165,176,-1,../phrases/Other_PC_The Sims_Theme 5_176.mid
1,0,piece_165,180,-1,../phrases/Other_PC_The Sims_Theme 5_180.mid
1,1,piece_165,0,-1,../phrases/Other_PC_The Sims_Theme 5_0.mid
0,1,piece_167,0,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_0.mid
0,1,piece_167,4,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_4.mid
0,1,piece_167,8,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_8.mid
0,1,piece_167,12,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_12.mid
0,1,piece_167,16,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_16.mid
0,1,piece_167,20,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_20.mid
0,1,piece_167,24,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_24.mid
0,1,piece_167,28,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_28.mid
0,1,piece_167,32,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_32.mid
0,1,piece_167,36,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_36.mid
0,1,piece_167,40,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_40.mid
0,1,piece_167,44,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_44.mid
0,1,piece_167,48,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_48.mid
0,1,piece_167,52,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_52.mid
0,1,piece_167,56,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_56.mid
0,1,piece_167,60,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_60.mid
0,1,piece_167,64,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_64.mid
0,1,piece_167,68,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_68.mid
0,1,piece_167,72,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_72.mid
0,1,piece_167,76,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_76.mid
0,1,piece_167,80,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_80.mid
0,1,piece_167,84,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_84.mid
0,1,piece_167,88,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_88.mid
0,1,piece_167,92,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_92.mid
1,1,piece_167,0,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Forest Temple_0.mid
1,1,piece_169,0,-1,../phrases/Super Mario_N64_Super Mario 64_Haunted Merry Go Round_0.mid
1,1,piece_169,4,-1,../phrases/Super Mario_N64_Super Mario 64_Haunted Merry Go Round_4.mid
1,1,piece_169,8,-1,../phrases/Super Mario_N64_Super Mario 64_Haunted Merry Go Round_8.mid
1,1,piece_169,12,-1,../phrases/Super Mario_N64_Super Mario 64_Haunted Merry Go Round_12.mid
1,1,piece_169,16,-1,../phrases/Super Mario_N64_Super Mario 64_Haunted Merry Go Round_16.mid
1,1,piece_169,20,-1,../phrases/Super Mario_N64_Super Mario 64_Haunted Merry Go Round_20.mid
1,1,piece_169,24,-1,../phrases/Super Mario_N64_Super Mario 64_Haunted Merry Go Round_24.mid
1,0,piece_171,0,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Zeldas Lullaby_0.mid
1,0,piece_171,4,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Zeldas Lullaby_4.mid
1,0,piece_171,8,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Zeldas Lullaby_8.mid
1,0,piece_171,12,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Zeldas Lullaby_12.mid
1,0,piece_171,16,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Zeldas Lullaby_16.mid
0,0,piece_172,0,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_End Credits_0.mid
0,0,piece_172,4,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_End Credits_4.mid
0,0,piece_172,8,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_End Credits_8.mid
0,0,piece_172,12,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_End Credits_12.mid
0,0,piece_172,16,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_End Credits_16.mid
0,0,piece_174,0,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_0.mid
0,0,piece_174,4,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_4.mid
0,0,piece_174,8,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_8.mid
0,0,piece_174,12,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_12.mid
0,0,piece_174,16,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_16.mid
0,0,piece_174,20,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_20.mid
0,0,piece_174,24,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_24.mid
0,0,piece_174,28,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_28.mid
0,0,piece_174,32,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_32.mid
0,0,piece_174,36,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_36.mid
0,0,piece_174,40,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_40.mid
0,0,piece_174,44,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_44.mid
0,0,piece_174,48,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_48.mid
0,0,piece_174,52,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_52.mid
0,0,piece_174,56,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_56.mid
0,0,piece_174,60,-1,../phrases/Other_PC_Aion Tower of Eternity_Death Waltz_60.mid
0,1,piece_175,0,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_0.mid
0,1,piece_175,4,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_4.mid
0,1,piece_175,8,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_8.mid
0,1,piece_175,12,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_12.mid
0,1,piece_175,16,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_16.mid
0,1,piece_175,20,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_20.mid
0,1,piece_175,24,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_24.mid
0,1,piece_175,28,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_28.mid
0,1,piece_175,32,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_32.mid
0,1,piece_175,36,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_36.mid
0,1,piece_175,40,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_40.mid
0,1,piece_175,44,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_44.mid
0,1,piece_175,48,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_48.mid
0,1,piece_175,52,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_52.mid
0,1,piece_175,56,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_56.mid
0,1,piece_175,60,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_60.mid
0,1,piece_175,64,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_64.mid
0,1,piece_175,68,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_68.mid
0,1,piece_175,72,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_72.mid
0,1,piece_175,76,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_76.mid
0,1,piece_175,80,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_80.mid
0,1,piece_175,84,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_84.mid
1,1,piece_175,0,-1,../phrases/Chrono_SNES_Chrono Trigger_Ocean Palace_0.mid
1,0,piece_176,0,-1,../phrases/Xeno_PS1_Xenogears_Lost Broken Shards_0.mid
1,0,piece_176,4,-1,../phrases/Xeno_PS1_Xenogears_Lost Broken Shards_4.mid
1,0,piece_176,8,-1,../phrases/Xeno_PS1_Xenogears_Lost Broken Shards_8.mid
1,0,piece_176,12,-1,../phrases/Xeno_PS1_Xenogears_Lost Broken Shards_12.mid
1,0,piece_177,0,-1,../phrases/Xeno_PS1_Xenogears_Treasure Which Cannot Be Stolen_0.mid
1,0,piece_177,4,-1,../phrases/Xeno_PS1_Xenogears_Treasure Which Cannot Be Stolen_4.mid
1,0,piece_177,8,-1,../phrases/Xeno_PS1_Xenogears_Treasure Which Cannot Be Stolen_8.mid
1,0,piece_177,12,-1,../phrases/Xeno_PS1_Xenogears_Treasure Which Cannot Be Stolen_12.mid
1,0,piece_177,16,-1,../phrases/Xeno_PS1_Xenogears_Treasure Which Cannot Be Stolen_16.mid
1,0,piece_177,20,-1,../phrases/Xeno_PS1_Xenogears_Treasure Which Cannot Be Stolen_20.mid
1,0,piece_177,24,-1,../phrases/Xeno_PS1_Xenogears_Treasure Which Cannot Be Stolen_24.mid
1,1,piece_178,0,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_0.mid
1,1,piece_178,4,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_4.mid
1,1,piece_178,8,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_8.mid
1,1,piece_178,12,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_12.mid
1,1,piece_178,16,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_16.mid
1,1,piece_178,20,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_20.mid
1,1,piece_178,24,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_24.mid
1,1,piece_178,28,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_28.mid
1,1,piece_178,32,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_32.mid
